431	443	430
432	104	419
432	113	104
432	419	420
432	420	433
432	433	444
432	444	113
433	420	421
433	421	434
433	432	420
433	434	445
433	444	432
433	445	444
434	421	422
434	422	435
434	433	421
434	435	446
434	445	433
434	446	445
435	422	423
435	423	436
435	434	422
435	436	447
435	446	434
435	447	446
436	423	424
436	424	437
436	435	423
436	437	448
436	447	435
436	448	447
437	424	425
437	425	438
437	436	424
437	438	449
437	448	436
437	449	448
438	425	426
438	426	439
438	437	425
438	439	450
438	449	437
438	450	449
439	426	427
439	427	440
439	438	426
439	440	451
439	450	438
439	451	450
440	427	428
440	428	441
440	439	427
440	441	452
440	451	439
440	452	451
441	428	429
441	429	442
441	440	428
441	442	453
441	452	440
441	453	452
442	114	453
442	429	430
442	430	443
442	441	429
442	443	114
442	453	441
443	105	115
443	114	442
443	115	114
443	430	431
443	431	105
443	442	430
444	113	432
444	123	113
444	124	123
444	432	433
444	433	445
444	445	124
445	124	444
445	433	434
445	434	446
445	444	433
445	446	454
445	454	124
446	434	435
446	435	447
446	445	434
446	447	455
446	454	445
446	455	454
447	435	436
447	436	448
447	446	435
447	448	456
447	455	446
447	456	455
448	436	437
448	437	449
448	447	436
448	449	457
448	456	447
448	457	456
449	437	438
449	438	450
449	448	437
449	450	458
449	457	448
449	458	457
450	438	439
450	439	451
450	449	438
450	451	459
450	458	449
450	459	458
451	439	440
451	440	452
451	450	439
451	452	460
451	459	450
451	460	459
452	125	460
452	440	441
452	441	453
452	451	440
452	453	125
452	460	451
453	114	126
453	125	452
453	126	125
453	441	442
453	442	114
453	452	441
454	124	445
454	138	124
454	139	138
454	445	446
454	446	455
454	455	139
455	139	454
455	140	139
455	446	447
455	447	456
455	454	446
455	456	140
456	140	455
456	141	140
456	447	448
456	448	457
456	455	447
456	457	141
457	141	456
457	142	141
457	448	449
457	449	458
457	456	448
457	458	142
458	142	457
458	143	142
458	449	450
458	450	459
458	457	449
458	459	143
459	143	458
459	144	143
459	450	451
459	451	460
459	458	450
459	460	144
460	125	145
460	144	459
460	145	144
460	451	452
460	452	125
460	459	451
